Show the Occupancy of standard double or twin room of hotel pritam central avenue nagpur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Double or Twin Room" AND h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN r.roomTypeOccupancy
Show the occupancy of Standard Double or Twin Room of Hotel Pritam Central Avenue Nagpur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Double or Twin Room" AND h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN r.roomTypeOccupancy
Show the price of Standard Double or Twin Room of Hotel Pritam Central Avenue Nagpur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Double or Twin Room" AND h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN r.roomTypePrice
show the occupancy  of budget double room of oyo 39829 kum kum palace hotel saver	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Budget Double Room" AND h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN r.roomTypeOccupancy
Show the price  of standard triple room of oyo 28584 the royal park resort	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Triple Room" AND h.hotelName="OYO 28584 The Royal Park Resort" RETURN r.roomTypePrice
What is the Cancellation Type of executive room of the manor a boutique hotel ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeCancellation
What is the rating of castle namahstay hostel & art space ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Castle Namahstay Hostel & Art Space" RETURN DISTINCT(h.ratingCount) AS Rating
What is the review count of hill view homestay ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hill-View Homestay in Madikeri" RETURN DISTINCT(h.reviewCount) AS Rating
Show me the room types of The Manor A Boutique Hotel ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="The Manor - A Boutique Hotel" RETURN DISTINCT(r.roomTypeName) AS RoomType
What are the room types available for hotel Peaceful Stay near Pacific Mall?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Peaceful Stay near Pacific Mall" RETURN DISTINCT(r.roomTypeName) AS RoomType
What are the room types available for hotel the manor a boutique hotel?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="The Manor - A Boutique Hotel" RETURN DISTINCT(r.roomTypeName) AS RoomType
show the price of Deluxe Double Room of Peaceful Stay near Pacific Mall	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Double Room" AND h.hotelName="Peaceful Stay near Pacific Mall" RETURN r.roomTypePrice
show the cancellation type of one bedroom chalet of vamoosetrail manali nasog	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="One-Bedroom Chalet" AND h.hotelName="Vamoosetrail Manali Nasog" RETURN r.roomTypeCancellation
show me the room types of oyo 39829 kum kum palace hotel saver ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN DISTINCT(r.roomTypeName) AS RoomType
show the review count of the manor a boutique hotel ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="The Manor - A Boutique Hotel" RETURN DISTINCT(h.reviewCount) AS Rating
show the price  of Budget Double Room of OYO 39829 Kum Kum Palace Hotel Saver	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Budget Double Room" AND h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN r.roomTypePrice
What is the cancellation type of apartment of hill view homestay	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Apartment" AND h.hotelName="Hill-View Homestay in Madikeri" RETURN r.roomTypeCancellation
What is the price of single bed in female dormitory room of castle namahstay hostel & art space	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Single Bed in Female Dormitory Room" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypePrice
What is the occupancy of Deluxe Double or Twin Room with Balcony of The Nandinis?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Double or Twin Room with Balcony" AND h.hotelName="THE NANDINIS" RETURN r.roomTypeOccupancy
Show me the room types of the manor a boutique hotel ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="The Manor - A Boutique Hotel" RETURN DISTINCT(r.roomTypeName) AS RoomType
what is the occupancy  of classic triple room of oyo 39829 kum kum palace hotel saver	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Classic Triple Room" AND h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN r.roomTypeOccupancy
What is the cancellation type of Deluxe Double or Twin Room with Balcony of The Nandinis?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Double or Twin Room with Balcony" AND h.hotelName="THE NANDINIS" RETURN r.roomTypeCancellation
show me the cancellation type of deluxe room of the manor a boutique hotel	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeCancellation
show the occupancy of one-bedroom chalet of vamoosetrail manali nasog	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="One-Bedroom Chalet" AND h.hotelName="Vamoosetrail Manali Nasog" RETURN r.roomTypeOccupancy
What is the Cancellation Type of executive room of the manor - a boutique hotel	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeCancellation
What are the room types of Hotel Pritam Central Avenue?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN DISTINCT(r.roomTypeName) AS RoomType
What is the Cancellation Type of Twin Room with City View of Castle Namahstay Hostel & Art Space	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Twin Room with City View" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypeCancellation
show me the price of signature room of the manor a boutique hotel	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Signature Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypePrice
What is the price of Suite with Balcony of Castle Namahstay Hostel & Art Space?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Suite with Balcony" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypePrice
What is the price of Executive Room of The Manor - A Boutique Hotel	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypePrice
show the price of one-bedroom chalet of vamoosetrail manali nasog	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="One-Bedroom Chalet" AND h.hotelName="Vamoosetrail Manali Nasog" RETURN r.roomTypePrice
What is the cancellation type of classic triple room of oyo rooms madhapur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Classic Triple Room" AND h.hotelName="OYO Rooms Madhapur" RETURN r.roomTypeCancellation
Show the price of standard single room of hotel pritam central avenue nagpur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Single Room" AND h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN r.roomTypePrice
Show the cancellation type of Standard Double or Twin Room with Fan of Hotel Pritam - Central Avenue Nagpur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Double or Twin Room with Fan" AND h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN r.roomTypeCancellation
What are the room types available for hotel Castle Namahstay Hostel & Art Space?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Castle Namahstay Hostel & Art Space" RETURN DISTINCT(r.roomTypeName) AS RoomType
Show the occupancy  of standard triple room of oyo 28584 the royal park resort	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Triple Room" AND h.hotelName="OYO 28584 The Royal Park Resort" RETURN r.roomTypeOccupancy
What is the occupancy of twin room with city view of castle namahstay hostel & art space	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Twin Room with City View" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypeOccupancy
What are the room types available for castle namahstay hostel & art space?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Castle Namahstay Hostel & Art Space" RETURN DISTINCT(r.roomTypeName) AS RoomType
Show me the room types of Hill View Homestay ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hill-View Homestay in Madikeri" RETURN DISTINCT(r.roomTypeName) AS RoomType
show me the occupancy of deluxe room of the manor a boutique hotel	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeOccupancy
What is the cancellation type of Apartment of Hill-View Homestay in Madikeri	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Apartment" AND h.hotelName="Hill-View Homestay in Madikeri" RETURN r.roomTypeCancellation
What are the Room Types of oyo 28584 the royal park resort?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO 28584 The Royal Park Resort" RETURN DISTINCT(r.roomTypeName) AS RoomType
Show me the room types of Hotel Pritam Central Avenue ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN DISTINCT(r.roomTypeName) AS RoomType
show the occupancy  of Budget Double Room of OYO 39829 Kum Kum Palace Hotel Saver	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Budget Double Room" AND h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN r.roomTypeOccupancy
What are the room types available for hotel oyo rooms madhapur?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO Rooms Madhapur" RETURN DISTINCT(r.roomTypeName) AS RoomType
What are the room types available for hotel Hotel Pritam Central Avenue Nagpur?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN DISTINCT(r.roomTypeName) AS RoomType
Show me the room types of The Nandinis ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="THE NANDINIS" RETURN DISTINCT(r.roomTypeName) AS RoomType
show the price of One Bedroom Chalet of Vamoosetrail Manali Nasog	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="One-Bedroom Chalet" AND h.hotelName="Vamoosetrail Manali Nasog" RETURN r.roomTypePrice
What are the room types available for vamoosetrail manali nasog?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Vamoosetrail Manali Nasog" RETURN DISTINCT(r.roomTypeName) AS RoomType
What is the price of suite with balcony of castle namahstay hostel & art space?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Suite with Balcony" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypePrice
What is the price of Bed in 8 Bed Mixed Dormitory Room of Castle Namahstay Hostel & Art Space	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Bed in 8-Bed Mixed Dormitory Room" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypePrice
What are the room types available for hotel OYO 39829 Kum Kum Palace Hotel Saver?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN DISTINCT(r.roomTypeName) AS RoomType
What are the room types of The Nandinis?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="THE NANDINIS" RETURN DISTINCT(r.roomTypeName) AS RoomType
What are the room types available for hotel the nandinis?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="THE NANDINIS" RETURN DISTINCT(r.roomTypeName) AS RoomType
What are the room types available for hotel The Manor A Boutique Hotel?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="The Manor - A Boutique Hotel" RETURN DISTINCT(r.roomTypeName) AS RoomType
What is the price of Single Bed in Mixed Dormitory Room of Castle Namahstay Hostel & Art Space	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Single Bed in Mixed Dormitory Room" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypePrice
what is the price of deluxe double or twin room with balcony of the nandinis?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Double or Twin Room with Balcony" AND h.hotelName="THE NANDINIS" RETURN r.roomTypePrice
What is the price of Executive Room of The Manor - A Boutique Hotel?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypePrice
What are the Room types available for hotel oyo 39829 kum kum palace hotel saver?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN DISTINCT(r.roomTypeName) AS RoomType
What is the rating of Hill View Homestay in Madikeri ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hill-View Homestay in Madikeri" RETURN DISTINCT(h.ratingCount) AS Rating
What are the room types available for peaceful stay near pacific mall?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Peaceful Stay near Pacific Mall" RETURN DISTINCT(r.roomTypeName) AS RoomType
Show me the cancellation type of Signature Room of The Manor A Boutique Hotel	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Signature Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeCancellation
Show the cancellation type of Standard Single Room of Hotel Pritam Central Avenue Nagpur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Single Room" AND h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN r.roomTypeCancellation
What is the price of Executive Room of The Manor A Boutique Hotel ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypePrice
Show the rating of Hotel Pritam Central Avenue Nagpur ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN DISTINCT(h.ratingCount) AS Rating
What are the room types of castle namahstay hostel & art space?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Castle Namahstay Hostel & Art Space" RETURN DISTINCT(r.roomTypeName) AS RoomType
What is the cancellation type of Executive Room of The Manor A Boutique Hotel ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeCancellation
Show me the room types of peaceful stay near pacific mall ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Peaceful Stay near Pacific Mall" RETURN DISTINCT(r.roomTypeName) AS RoomType
show the price of Deluxe Double Room of Peaceful Stay near Pacific Mall	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Double Room" AND h.hotelName="Peaceful Stay near Pacific Mall" RETURN r.roomTypePrice
What is the rating of hill view homestay ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hill-View Homestay in Madikeri" RETURN DISTINCT(h.ratingCount) AS Rating
Show the price of standard double or twin room of hotel pritam central avenue nagpur	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Standard Double or Twin Room" AND h.hotelName="Hotel Pritam - Central Avenue Nagpur" RETURN r.roomTypePrice
What are the room types available for hotel OYO Rooms Madhapur?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO Rooms Madhapur" RETURN DISTINCT(r.roomTypeName) AS RoomType
what is the review count of oyo rooms madhapur ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO Rooms Madhapur" RETURN DISTINCT(h.reviewCount) AS Rating
What are the room types of Peaceful Stay near Pacific Mall?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Peaceful Stay near Pacific Mall" RETURN DISTINCT(r.roomTypeName) AS RoomType
What is the price of twin room with city view of castle namahstay hostel & art space	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Twin Room with City View" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypePrice
what is the price  of Classic Triple Room of OYO 39829 Kum Kum Palace Hotel Saver	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Classic Triple Room" AND h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN r.roomTypePrice
what is the cancellation type of Deluxe Double Room of Peaceful Stay near Pacific Mall	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Deluxe Double Room" AND h.hotelName="Peaceful Stay near Pacific Mall" RETURN r.roomTypeCancellation
What is the cancellation type of Executive Room of The Manor - A Boutique Hotel?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeCancellation
Show me the room types of oyo rooms madhapur ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="OYO Rooms Madhapur" RETURN DISTINCT(r.roomTypeName) AS RoomType
What are the room types of hill view homestay?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Hill-View Homestay in Madikeri" RETURN DISTINCT(r.roomTypeName) AS RoomType
What is the Cancellation Type of executive room of the manor - a boutique hotel?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Executive Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeCancellation
What is the occupancy of suite with balcony of castle namahstay hostel & art space?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Suite with Balcony" AND h.hotelName="Castle Namahstay Hostel & Art Space" RETURN r.roomTypeOccupancy
What is the Occupancy of Apartment of Hill View Homestay	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Apartment" AND h.hotelName="Hill-View Homestay in Madikeri" RETURN r.roomTypeOccupancy
Show me the room types of Vamoosetrail Manali Nasog ?	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE h.hotelName="Vamoosetrail Manali Nasog" RETURN DISTINCT(r.roomTypeName) AS RoomType
show me the occupancy of signature room of the manor a boutique hotel	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Signature Room" AND h.hotelName="The Manor - A Boutique Hotel" RETURN r.roomTypeOccupancy
what is the occupancy  of Classic Triple Room of OYO 39829 Kum Kum Palace Hotel Saver	MATCH(h:Hotel)<-[:Available_In]-(r:Room) WHERE r.roomTypeName="Classic Triple Room" AND h.hotelName="OYO 39829 Kum Kum Palace Hotel Saver" RETURN r.roomTypeOccupancy